startWith,name,symptoms,url
h,Hẹp hậu môn ở trẻ em,"Không có lỗ hậu môn|$|Lỗ hậu môn ở vị trí không đúng, chẳng hạn như quá gần với âm đạo|$|Có màng che đi lỗ hậu môn|$|Ruột không nối liền với hậu môn|$|Đường ruột và đường tiểu thông nối với nhau, phân có thể đi qua đường tiểu|$|Không đi phân trong vòng 24-48 giờ sau khi sinh ra|$|Chướng bụng|$|Trực tràng thông nối bất thường, hoặc xuất hiện lỗ rò, với đường tiểu hoặc đường sinh dục|$|Nôn ói|$|Dị tật thận hoặc đường tiết niệu|$|Cột sống bất thường|$|Dị tật khí quản|$|Dị tật thực quản|$|Dị tật tay và chân|$|Hội chứng Down|$|Bệnh Hirschsprung (phình đại tràng bẩm sinh)|$|Hẹp tá tràng|$|Dị tật tim bẩm sinh",https://www.vinmec.com/vi/benh/hep-hau-mon-o-tre-em-3236/
h,Hẹp động mạch phổi,"Da xanh hoặc xám (chứng xanh tím)|$|Da lạnh, tái nhợt và ẩm ướt|$|Thở nhanh hoặc khó thở|$|Bú kém, khó thở tăng khi bú|$|Tức ngực|$|Ngất|$|Mệt mỏi|$|Tăng cân chậm, chậm lớn ở những trẻ mắc bệnh nặng|$|Khó thở, đặc biệt là khó thở khi gắng sức|$|Chướng bụng|$|Da xanh xao hoặc xanh tím ở một số bệnh nhân.|$|Khám tim có âm thổi, mức độ to hay nhỏ tùy thuộc vào độ hẹp của van động mạch phổi cũng như các dị tật tim khác đi kèm.|$|Nhiễm trùng do viêm nội tâm mạc: là bệnh thường xảy ra ở những người có bất thường trong cấu trúc tim bẩm sinh.|$|Phì đại tâm thất phải: khi bị hẹp động mạch phổi nặng, tâm thất phải cần bơm với lực mạnh hơn để tăng lượng máu vào động mạch phổi, về lâu dài cơ tâm thất sẽ dày lên, làm tăng diện tích buồng tâm thất, cuối cùng cơ tim trở nên xơ cứng và suy yếu.|$|Rối loạn nhịp tim: xảy ra do hẹp van ảnh hưởng đến quá trình dẫn truyền điện tim.|$|Suy tim: xảy ra sau giai đoạn phì đại tâm thất phải, khiến tim khó bơm máu lên phổi và lấy máu từ các cơ quan về tim, gây tình trạng khó thở, mệt mỏi, phù chi.",https://www.vinmec.com/vi/benh/hep-dong-mach-phoi-4878/
h,Hội chứng DiGeorge,,https://www.vinmec.com/vi/benh/hoi-chung-digeorge-4795/
h,Hội chứng Reye,"Đột ngột buồn nôn, nôn|$|Thiếu năng lượng, mất hứng thú với cuộc sống.|$|Có những hành vị  như khó chịu, thay đổi tính cách, nói lắp.|$|Hay buồn ngủ.|$|Khi gan và não bị tổn thương nghiêm trọng, xuất hiện các triệu chứng sau:|$|Gan to|$|Rối loạn nước điện giải, hạ huyết áp.|$|Trẻ không thể nhận ra người thân, bạn bè, không trả lời được những câu hỏi đơn giản.|$|Thở nhanh và mạnh.|$|Có những biểu hiện của hành vi bạo lực.|$|Co giật.|$|Hôn mê.",https://www.vinmec.com/vi/benh/hoi-chung-reye-4718/
h,Hội chứng QT kéo dài,"Bị ngất xỉu không rõ nguyên nhân: do tim không bơm đủ máu đến não. Biểu hiện này thường xảy ra trong khoảng thời gian căng thẳng về thể chất hay tình cảm.|$|Khi đi bơi bị đuối nước không rõ nguyên nhân.|$|Tim ngừng đập đột ngột không biết nguyên nhân: triệu chứng này có thể khiến bệnh nhân tử vong sau vài phút nếu không được hỗ trợ y tế kịp thời.|$|Ngoài ra kèm theo một số triệu chứng khác như: đánh trống ngực, thở hổn hển khi ngủ do nhịp tim bất thường, bị co giật.",https://www.vinmec.com/vi/benh/hoi-chung-qt-keo-dai-3771/
h,Hội chứng đau nhức vùng sọ mặt,"Các cơn đau dữ dội như dao đâm hoặc có thể cảm thấy như bị điện giật|$|Các cơn đau tự phát hoặc các cuộc tấn công được kích hoạt bởi những thứ như chạm vào mặt, nhai, nói hoặc đánh răng|$|Cơn đau kéo dài từ vài giây đến vài phút|$|Có thể có cơn đau dai dẳng, kéo dài nhiều ngày, vài tuần, vài tháng hoặc lâu hơn - một số người có những khoảng thời gian họ không cảm thấy đau|$|Đau liên tục, cảm giác nóng rát có thể xảy ra trước khi nó tiến triển thành cơn đau giống như co thắt của đau dây thần kinh sinh ba|$|Đau ở các khu vực được cung cấp bởi dây thần kinh sinh ba, bao gồm má, hàm, răng, nướu, môi, hoặc ít thường xuyên hơn là mắt và trán|$|Đau ảnh hưởng đến một bên của khuôn mặt tại một thời điểm, mặc dù hiếm khi có thể ảnh hưởng đến cả hai bên của khuôn mặt|$|Đau tập trung tại một điểm hoặc lan rộng trong một mô hình rộng hơn|$|Tấn công trở nên thường xuyên và dữ dội hơn theo thời gian|$|Cơn đau tương tự đau dây V, đau theo cơn.|$|Thường 1 bên, thường ở bên trái. Gần với amydal, ở ống tai ngoài, đáy lưỡi, lan tỏa về phía tai và góc hàm.|$|Dạng khu trú ở tai có thể ở dưới dạng viêm tai hay viêm màng nhĩ. Vùng khởi phát là niêm mạc họng và vùng Amydal, khi nuốt, ho, xoay đầu, rất hiếm đau khi nói, há miệng và không bao giờ đau khi nhai như trong đau dây mặt.|$|Đau có thể kèm theo ho, tăng tiết nước bọt, loạn nhịp tim (ngất, hạ huyết áp).",https://www.vinmec.com/vi/benh/hoi-chung-dau-nhuc-vung-so-mat-3312/
h,Hẹp động mạch thận,"Huyết áp cao bắt đầu đột ngột hoặc xấu đi mà không rõ nguyên nhân|$|Huyết áp cao bắt đầu trước 30 tuổi hoặc sau 50 tuổi|$|Huyết áp cao khó điều trị|$|Chẩn đoán hẹp động mạch thận bằng cách nghe âm thổi ở bụng khi máu chảy qua động mạch hẹp, có thể gây ra tiếng thổi; có thể đặt một ống nghe ở mặt trước hoặc phía bên của bụng để nghe được âm thanh này|$|Nồng độ protein trong nước tiểu tăng hoặc các dấu hiệu khác của chức năng thận bất thường|$|Chức năng thận xấu đi trong quá trình điều trị huyết áp cao|$|Quá tải chất lỏng và người bệnh có phù|$|Suy tim kháng trị|$|Huyết áp cao|$|Suy thận, người bệnh cần phải điều trị bằng lọc máu hoặc ghép thận|$|Phù ở chân, gây sưng mắt cá chân hoặc bàn chân|$|Khó thở do chất lỏng tích tụ đột ngột trong phổi gây ra phù phổi cấp",https://www.vinmec.com/vi/benh/hep-dong-mach-than-3650/
h,Hội chứng Sjogren,"Khô mắt: tuyến lệ bị thâm nhiễm tế bào lympho và tương bào nên giảm tiết nước bọt dẫn đến viêm kết giác mạc khô, đỏ mắt, viêm mí mắt. Người bệnh thường có cảm giác ngứa, nóng rát hai mắt, có cảm giác cộm và tăng nhạy cảm với ánh sáng. Ở những trường hợp nặng hơn, có thể gặp biến chứng loét mắt.|$|Khô miệng: tương tự như tuyến lệ, sự thâm nhiễm của tế bào lympho và tương bào cũng xảy ra đối với tuyến nước bọt. Người mắc hội chứng Sjogren giảm tiết nước bọt nên dễ bị hôi miệng, khó nói, khó nhai và nuốt, giảm hoặc mất vị giác. Tình trạng viêm nhiễm nướu hay sâu răng cũng dễ xảy ra hơn.|$|Mũi, họng, thanh phế quản, da và âm đạo cũng có thể phải trải qua tình trạng khô niêm mạc tương tự như mắt và môi.|$|Mệt mỏi|$|Giảm thị lực|$|Đau nhiều khớp|$|Sưng viêm tuyến mang tai|$|Sưng hạch|$|Đau dạ dày|$|Sốt, phát ban|$|Viêm mạch máu|$|Viêm tụy|$|Viêm màng phổi|$|Suy thận, viêm thận kẽ, tổn thương cầu thận",https://www.vinmec.com/vi/benh/hoi-chung-sjogren-4810/
h,Hội chứng gan thận,"Mệt mỏi, buồn nôn, nôn|$|Bệnh gan khiến bệnh nhân có biểu hiện vàng da, cổ trướng, phù, tăng cân và rối loạn tâm thần (mê sảng, lú lẫn)|$|Gan lách co|$|Teo cơ, run giật cơ, run|$|Dấu sao mạch trên ngực|$|Suy thận gây thiểu niệu, nước tiểu sẫm màu và tích tụ dịch trong cơ thể",https://www.vinmec.com/vi/benh/hoi-chung-gan-than-3718/
h,Hồng ban đa dạng,"Vị trí đầu tiên thường là mu bàn tay, mu bàn chân, sau đó lan rộng dọc theo các chi tới thân mình. Chi trên hay bị hơn chi dưới. Lòng bàn tay, lòng bàn chân có thể bị ảnh hưởng, cùng với mặt, cổ.|$|Thương tổn da thường tập trung thành đám ở khủy tay và đầu gối. Thường có ngứa nhẹ hoặc rát bỏng.|$|Thương tổn đầu tiên là các dát màu đỏ hoặc hồng, hình tròn, ranh giới rõ, sau dày lên tạo thành các sẩn sờ được, có thể kết hợp với nhau thành các mảng vài cm đường kính. Trung tâm của sẩn tối màu hơn, có thể hình thành bọng nước hoặc vảy tiết. Thương tổn tiến triển trên 72 giờ.|$|Hồng ban đa dạng thể nhẹ ít khi có triệu chứng toàn thân.|$|Hồng ban đa dạng thể nặng có thể khởi phát với các triệu chứng như sốt, ớn lạnh, mệt mỏi, đau khớp.|$|Thương tổn hình bia bắn điển hình: có ba vòng tròn đồng tâm ranh giới rõ với ba vùng màu sắc khác nhau:|$|Thương tổn hình bia bắn không điển hình chỉ có 2 vòng tròn đồng tâm.|$|Hồng ban đa dạng có dát sẩn|$|Hồng ban đa dạng có bọng nước",https://www.vinmec.com/vi/benh/hong-ban-da-dang-4873/
h,Hội chứng Prader-Willi,"Giảm trương lực cơ: cơ của trẻ sơ sinh yếu, khi trẻ nằm nghỉ ngơi thì cơ khuỷu tay và đầu gối lỏng lẻo. Người trẻ có cảm giác như mềm nhũn ra.|$|Khuôn mặt đặc trưng: mắt hình hạnh nhân, quay xuống miệng, miệng nhếch xuống và môi trên mỏng, trán thu hẹp.|$|Trẻ có phản xạ bú kém nên chậm tăng cân.|$|Mắt bị lác, không nhìn cùng một hướng gọi là thiếu sự phối hợp mắt.|$|Trẻ mệt mỏi nhiều, khi bị kích thích thì phản ứng lại kém, rất khó thức dậy, khóc yếu, tiếng kêu yếu ớt.|$|Thèm ăn, tăng cân: trẻ ở độ tuổi này ăn rất nhiều nên tăng cân một cách nhanh chóng. Trẻ luôn cảm giác đói nên ăn thường xuyên, thậm chí ăn rất bất thường như có thói quen tích trữ đồ ăn, hoặc ăn thức ăn đông lạnh và rác.|$|Kém phát triển giới tính: tình trạng thiểu năng sinh dục xảy ra với dấu hiệu tinh hoàn đối với bé trai và buồng trứng đối với bé gái ít sản xuất hoặc không có hormone giới tính, làm cho cơ quan sinh dục phát triển không đầy đủ ở giai đoạn này. Ở nữ giới, điều này có thể dẫn tới vô sinh, hoặc nếu không điều trị thì sẽ không có chu kỳ kinh nguyệt hoặc không có kinh tới 30 tuổi. Đối với nam giới, có thể không có lông mặt và không có khả năng vỡ giọng hoàn toàn.|$|Thể chất kém tăng trưởng: những trẻ mắc phải hội chứng Prader willi có khối lượng cơ thấp nhưng lượng chất béo trong cơ thể lại cao. Trẻ có bàn tay, bàn chân ngắn, nhỏ. Những trẻ mặc dù khi đạt đến mức tăng trưởng đầy đủ ở tuổi trưởng thành nhưng vẫn thấp hơn những thành viên khác trong gia đình.|$|Khuyết tật về trí tuệ: chậm phát triển trí tuệ như suy nghĩ, lý luận, khả năng giải quyết vấn đề chậm.|$|Vận động kém phát triển: những trẻ em bị bệnh này thường có khả năng di chuyển, ngồi dậy... muộn hơn những trẻ khác.|$|Khả năng ngôn ngữ kém phát triển: trẻ sẽ mắc phải chứng chậm nói, phát âm nghèo nàn và khả năng thành lập câu cũng gặp khó khăn, kéo dài cho đến giai đoạn trưởng thành.|$|Những vấn đề về hành vi: bướng bỉnh, giận dữ, mất kiểm soát. Đặc biệt, trẻ có thể nổi giận khi không cho trẻ ăn. Trẻ cũng có thể mắc phải chứng rối loạn ám ảnh cưỡng chế, làm cho suy nghĩ và hành vi của trẻ lặp lại nhiều lần. Những rối loạn tâm thần cũng có khả năng xảy ra.|$|Rối loạn về giấc ngủ: sự gián đoạn trong giấc ngủ kèm ngưng thở khi ngủ. Những biểu hiện này dẫn đến tình trạng buồn ngủ vào ban ngày. Béo phì cũng làm rối loạn giấc ngủ.|$|Chứng vẹo cột sống: trẻ khi mắc hội chứng Prader willi sẽ bị vẹo cột sống.|$|Những vấn đề về nội tiết: không sản xuất đủ hormone tuyến giáp, thiếu hụt hormone tăng trưởng, suy thượng thận làm cơ thể căng thẳng, không đối phó được với tình trạng nhiễm trùng.|$|Cận thị, những vấn đề liên quan đến tầm nhìn.|$|Da, tóc sáng màu hơn những thành viên trong gia đình.|$|Trẻ có ngưỡng chịu đau cao, không biểu lộ sự đau đớn nên rất khó để phát hiện những tổn thương.|$|Hạ thân nhiệt và sốt cao có thể không thấy được mặc dù bệnh nặng.|$|Tổn thương da và những vết bầm tím: đây là hậu quả của hành vị tự bóc da.|$|Trẻ không thể nôn.|$|Trẻ gặp khó khăn trong việc nuốt thức ăn, dẫn đến tình trạng nghẹt thở.",https://www.vinmec.com/vi/benh/hoi-chung-prader-willi-3770/
h,Hội chứng Sudeck (loạn dưỡng giao cảm phản xạ),"Sau một nguyên nhân kích hoạt sẽ có hiện tượng đau và sưng tấy, chi bị bệnh đau, mức độ đau nhiều, liên tục, tăng về đêm và khi vận động, giảm khi nghỉ ngơi. Một thời gian ngắn sau, ở chi bị bệnh xuất hiện dấu hiệu sưng tấy, phù căng, đỏ và nóng, da bóng nhẵn, sờ vào có cảm giác mạch đập nhanh.|$|Sau từ 1-2 tuần kể từ lúc xuất hiện triệu chứng bệnh, tình trạng đau vẫn tiếp tục, lúc tăng lúc giảm, phù giảm dần. Da ở phần chi bị bệnh trở nên dày, tím, dính, phần gân, bao khớp co kéo lại làm chi hạn chế vận động. Dần dần, các cơ của chi bị teo, làm giảm vận động của chi bệnh so với chi lành.|$|Hình ảnh X-quang cho thấy tình trạng xương mất canxi, siêu âm Doppler thấy có hiện tượng tăng tốc độ tuần hoàn tại chỗ.",https://www.vinmec.com/vi/benh/hoi-chung-sudeck-loan-duong-giao-cam-phan-xa-4797/
h,Hạ cam,,https://www.vinmec.com/vi/benh/ha-cam-4685/
h,Hội chứng đuôi ngựa,,https://www.vinmec.com/vi/benh/hoi-chung-duoi-ngua-4909/
h,Hội chứng chân không nghỉ,"Những người mắc hội chân bồn chồn có cảm  giác khó chịu ở chân (và đôi khi cánh tay hoặc các bộ phận khác của cơ thể) và một sự thôi thúc không thể cưỡng lại để di chuyển chân của họ để làm giác các cảm giác.|$|Tình trạng này gây ra cảm giác khó chịu, ngứa, ghim và kim hoặc bò lổm ngổm ở chân. Các cảm giác thường tồi tệ hơn khi nghỉ ngơi, đặc biệt là khi nằm hoặc ngồi.|$|Khởi phát khi không hoạt động. Cảm giác này điển hình bắt đầu khi nằm hoặc ngồi lâu, như ngồi trong xe ô tô, máy bay hoặc rạp chiếu phim.|$|Muốn cử động. Cảm giác này của RLS giảm khi ngồi dậy hoặc cử động. Người ta chống lại cảm giác chân không nghỉ theo nhiều cách căng chân, lắc nhẹ chân, bước trên sàn nhà, tập luyện hoặc đi bộ. Những cách này có thể loại bỏ hội chứng chân không nghỉ.|$|Các triệu chứng nặng hơn vào buổi tối. Các triệu chứng thường không rõ vào ban ngày nhưng rất rõ vào buổi tối.|$|Chân khó chịu suốt đêm. RLS liên quan tới những cử động chân theo chu kỳ khi ngủ (PLMS). Bác sĩ thường gọi là rung giật cơ, nhưng hiện nay họ gọi chúng là PLMS. Bị PLMS, co và duỗi chân vô tình khi ngủ không biết  đang làm gì thường ảnh hưởng tới giấc ngủ của người nằm chung giường.",https://www.vinmec.com/vi/benh/hoi-chung-chan-khong-nghi-4734/
